Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,2.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2,2.2,C1,T5,HCP324,BOC01,OVR01,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3,3.3,C1,T5,HCP324,BOC02,GEN01,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.9,3.1,C1,T5,HCP324,BOC03,AGE08,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3,C1,T5,HCP324,BOC03,AGE06,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3,C1,T5,HCP324,BOC03,AGE08,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.9,C1,T5,HCP324,BOC03,AGE05,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.3,1.4,C1,T5,HCP324,BOC02,GEN02,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,2.7,C1,T5,HCP324,BOC03,AGE07,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.5,0.6,C1,T5,HCP324,BOC03,AGE04,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,2.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2,2.2,C1,T5,HCP324,BOC01,OVR01,0,
2006,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3,3.3,C1,T5,HCP324,BOC02,GEN01,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3.1,C1,T5,HCP324,BOC02,GEN01,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.4,0.5,C1,T5,HCP324,BOC03,AGE04,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.8,C1,T5,HCP324,BOC03,AGE06,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.9,C1,T5,HCP324,BOC03,AGE08,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,2.7,C1,T5,HCP324,BOC03,AGE05,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.2,1.3,C1,T5,HCP324,BOC02,GEN02,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.5,C1,T5,HCP324,BOC03,AGE07,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
2007,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,1.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.8,2,C1,T5,HCP324,BOC01,OVR01,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3.1,C1,T5,HCP324,BOC02,GEN01,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.8,C1,T5,HCP324,BOC03,AGE06,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.8,C1,T5,HCP324,BOC03,AGE08,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.6,C1,T5,HCP324,BOC03,AGE05,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.4,0.5,C1,T5,HCP324,BOC03,AGE04,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.2,1.4,C1,T5,HCP324,BOC02,GEN02,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.5,C1,T5,HCP324,BOC03,AGE07,0,
2008,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,1.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.8,2,C1,T5,HCP324,BOC01,OVR01,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,3.1,C1,T5,HCP324,BOC02,GEN01,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.5,2.8,C1,T5,HCP324,BOC03,AGE06,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.8,C1,T5,HCP324,BOC03,AGE08,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.6,C1,T5,HCP324,BOC03,AGE05,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.4,0.5,C1,T5,HCP324,BOC03,AGE04,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.2,1.3,C1,T5,HCP324,BOC02,GEN02,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.2,2.5,C1,T5,HCP324,BOC03,AGE07,0,
2009,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,1.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.8,2,C1,T5,HCP324,BOC01,OVR01,0,
